Time (seconds),sensor name,altitude,azimuth,measure
710.68,BH1750,60,300.0,15.0
712.07,BH1750,60,320.0,13.33333
713.42,BH1750,60,340.0,10.0
714.78,BH1750,70,0.0,8.333333
716.70,BH1750,70,30.0,6.666667
718.63,BH1750,70,60.0,5.833333
720.55,BH1750,70,90.0,5.833333
722.48,BH1750,70,120.0,5.833333
724.40,BH1750,70,150.0,5.833333
726.36,BH1750,70,180.0,6.666667
728.28,BH1750,70,210.0,7.5
730.21,BH1750,70,240.0,9.166666
732.13,BH1750,70,270.0,10.0
734.06,BH1750,70,300.0,10.83333
735.98,BH1750,70,330.0,9.166666
737.90,BH1750,80,0.0,7.5
741.53,BH1750,80,60.0,5.833333
745.17,BH1750,80,120.0,5.833333
748.83,BH1750,80,180.0,6.666667
752.46,BH1750,80,240.0,7.5
756.09,BH1750,80,300.0,8.333333
759.72,BH1750,90,0.0,6.666667
