Time (seconds),sensor name,altitude,azimuth,measure
58.97,LDR,25,216.0,354
59.44,LDR,25,221.5385,359
59.87,LDR,25,227.0769,361
60.30,LDR,25,232.6154,364
60.73,LDR,25,238.1538,366
61.16,LDR,25,243.6923,367
61.60,LDR,25,249.2308,367
62.03,LDR,25,254.7692,365
62.46,LDR,25,260.3077,364
62.89,LDR,25,265.8462,363
63.32,LDR,25,271.3846,361
63.79,LDR,25,276.9231,357
64.22,LDR,25,282.4615,353
64.66,LDR,25,288.0,349
65.09,LDR,25,293.5385,345
65.52,LDR,25,299.0769,342
65.96,LDR,25,304.6154,340
66.39,LDR,25,310.1539,338
66.82,LDR,25,315.6923,337
67.25,LDR,25,321.2308,337
67.69,LDR,25,326.7692,340
68.15,LDR,25,332.3077,345
68.58,LDR,25,337.8462,351
69.02,LDR,25,343.3846,357
69.45,LDR,25,348.9231,367
69.88,LDR,25,354.4616,376
70.31,LDR,30,0.0,369
70.75,LDR,30,5.806452,380
71.20,LDR,30,11.6129,397
71.65,LDR,30,17.41936,422
72.10,LDR,30,23.22581,445
72.58,LDR,30,29.03226,471
73.03,LDR,30,34.83871,497
73.47,LDR,30,40.64517,529
73.92,LDR,30,46.45162,568
74.37,LDR,30,52.25807,608
74.81,LDR,30,58.06452,659
75.26,LDR,30,63.87097,741
75.70,LDR,30,69.67742,736
76.15,LDR,30,75.48387,684
76.59,LDR,30,81.29033,625
77.07,LDR,30,87.09678,572
77.52,LDR,30,92.90323,529
77.96,LDR,30,98.70968,499
78.41,LDR,30,104.5161,469
78.86,LDR,30,110.3226,445
79.30,LDR,30,116.129,421
79.75,LDR,30,121.9355,398
80.19,LDR,30,127.7419,380
80.64,LDR,30,133.5484,364
81.08,LDR,30,139.3548,350
81.67,LDR,30,145.1613,338
82.12,LDR,30,150.9677,329
82.57,LDR,30,156.7742,319
83.01,LDR,30,162.5807,313
83.45,LDR,30,168.3871,312
83.90,LDR,30,174.1935,297
84.35,LDR,30,180.0,306
84.80,LDR,30,185.8065,312
85.24,LDR,30,191.6129,430
85.69,LDR,30,197.4194,486
86.17,LDR,30,203.2258,463
86.62,LDR,30,209.0322,405
87.07,LDR,30,214.8387,336
87.52,LDR,30,220.6452,326
87.96,LDR,30,226.4516,327
88.41,LDR,30,232.2581,330
88.86,LDR,30,238.0645,332
89.30,LDR,30,243.871,333
89.75,LDR,30,249.6774,335
90.23,LDR,30,255.4839,332
90.68,LDR,30,261.2903,332
91.12,LDR,30,267.0968,330
91.57,LDR,30,272.9032,328
92.01,LDR,30,278.7097,327
92.46,LDR,30,284.5161,322
92.91,LDR,30,290.3226,319
93.35,LDR,30,296.129,316
93.80,LDR,30,301.9355,314
94.25,LDR,30,307.7419,312
94.73,LDR,30,313.5484,311
95.18,LDR,30,319.3548,311
95.62,LDR,30,325.1613,312
96.07,LDR,30,330.9677,315
96.51,LDR,30,336.7742,320
96.96,LDR,30,342.5807,326
97.40,LDR,30,348.3871,334
97.85,LDR,30,354.1936,344
98.30,LDR,35,0.0,339
98.76,LDR,35,6.101695,350
99.26,LDR,35,12.20339,367
99.72,LDR,35,18.30508,386
100.19,LDR,35,24.40678,409
100.65,LDR,35,30.50848,431
101.12,LDR,35,36.61017,458
101.58,LDR,35,42.71186,485
102.04,LDR,35,48.81356,528
102.50,LDR,35,54.91526,557
102.97,LDR,35,61.01696,587
103.43,LDR,35,67.11864,617
103.93,LDR,35,73.22034,642
104.40,LDR,35,79.32204,609
104.86,LDR,35,85.42373,577
105.32,LDR,35,91.52543,534
105.79,LDR,35,97.62712,496
106.25,LDR,35,103.7288,468
106.72,LDR,35,109.8305,442
107.18,LDR,35,115.9322,417
107.64,LDR,35,122.0339,394
108.14,LDR,35,128.1356,370
108.61,LDR,35,134.2373,354
109.07,LDR,35,140.339,339
109.54,LDR,35,146.4407,326
110.00,LDR,35,152.5424,315
110.46,LDR,35,158.6441,305
110.93,LDR,35,164.7458,297
111.39,LDR,35,170.8475,292
111.86,LDR,35,176.9492,286
112.32,LDR,35,183.0509,286
112.82,LDR,35,189.1525,286
113.28,LDR,35,195.2542,288
113.74,LDR,35,201.3559,301
114.21,LDR,35,207.4576,298
114.67,LDR,35,213.5593,295
115.14,LDR,35,219.661,297
115.60,LDR,35,225.7627,299
116.06,LDR,35,231.8644,302
116.53,LDR,35,237.9661,303
117.03,LDR,35,244.0678,304
117.49,LDR,35,250.1695,304
117.95,LDR,35,256.2712,304
118.42,LDR,35,262.3729,304
118.88,LDR,35,268.4746,303
119.34,LDR,35,274.5763,301
119.81,LDR,35,280.678,299
120.27,LDR,35,286.7797,296
120.73,LDR,35,292.8813,293
121.20,LDR,35,298.983,292
121.70,LDR,35,305.0847,290
122.16,LDR,35,311.1865,289
122.63,LDR,35,317.2881,289
123.09,LDR,35,323.3898,290
123.55,LDR,35,329.4915,293
124.02,LDR,35,335.5932,297
124.48,LDR,35,341.6949,304
124.94,LDR,35,347.7966,311
125.41,LDR,35,353.8983,321
125.89,LDR,40,0.0,322
126.39,LDR,40,6.545455,330
126.88,LDR,40,13.09091,346
127.37,LDR,40,19.63636,365
127.85,LDR,40,26.18182,390
128.34,LDR,40,32.72727,412
128.83,LDR,40,39.27273,434
129.32,LDR,40,45.81818,459
129.81,LDR,40,52.36364,487
130.29,LDR,40,58.90909,517
130.82,LDR,40,65.45455,539
131.30,LDR,40,72.0,570
131.79,LDR,40,78.54546,555
132.28,LDR,40,85.09091,540
132.77,LDR,40,91.63636,503
133.26,LDR,40,98.18182,472
133.74,LDR,40,104.7273,447
134.23,LDR,40,111.2727,422
134.72,LDR,40,117.8182,399
135.21,LDR,40,124.3636,376
135.73,LDR,40,130.9091,352
136.22,LDR,40,137.4545,336
136.71,LDR,40,144.0,322
137.20,LDR,40,150.5455,308
137.69,LDR,40,157.0909,297
138.17,LDR,40,163.6364,288
138.66,LDR,40,170.1818,280
139.15,LDR,40,176.7273,276
139.64,LDR,40,183.2727,272
140.16,LDR,40,189.8182,272
140.65,LDR,40,196.3636,272
141.14,LDR,40,202.9091,272
141.62,LDR,40,209.4545,274
142.11,LDR,40,216.0,275
142.60,LDR,40,222.5455,277
143.09,LDR,40,229.0909,280
143.58,LDR,40,235.6364,282
144.07,LDR,40,242.1818,281
144.55,LDR,40,248.7273,282
145.08,LDR,40,255.2727,282
145.56,LDR,40,261.8182,282
146.05,LDR,40,268.3636,281
146.54,LDR,40,274.9091,280
147.03,LDR,40,281.4545,280
147.52,LDR,40,288.0,277
148.01,LDR,40,294.5454,276
148.49,LDR,40,301.0909,274
148.98,LDR,40,307.6364,273
149.47,LDR,40,314.1818,273
149.99,LDR,40,320.7273,274
150.48,LDR,40,327.2727,275
150.97,LDR,40,333.8182,279
151.46,LDR,40,340.3636,285
151.94,LDR,40,346.9091,292
152.43,LDR,40,353.4545,300
152.92,LDR,45,0.0,302
153.44,LDR,45,7.058824,311
153.96,LDR,45,14.11765,326
154.63,LDR,45,21.17647,344
155.15,LDR,45,28.23529,371
155.67,LDR,45,35.29412,395
156.19,LDR,45,42.35294,416
156.71,LDR,45,49.41177,439
157.23,LDR,45,56.47059,460
157.75,LDR,45,63.52941,479
158.27,LDR,45,70.58824,494
158.79,LDR,45,77.64706,515
159.31,LDR,45,84.70589,485
159.86,LDR,45,91.76471,463
160.37,LDR,45,98.82354,442
160.89,LDR,45,105.8823,420
161.41,LDR,45,112.9412,398
161.92,LDR,45,120.0,375
162.44,LDR,45,127.0588,354
162.96,LDR,45,134.1176,332
163.48,LDR,45,141.1765,317
164.00,LDR,45,148.2353,302
164.55,LDR,45,155.2941,291
165.07,LDR,45,162.3529,280
165.59,LDR,45,169.4118,272
166.10,LDR,45,176.4706,266
166.62,LDR,45,183.5294,261
167.13,LDR,45,190.5882,259
167.65,LDR,45,197.6471,258
168.17,LDR,45,204.7059,258
168.69,LDR,45,211.7647,259
169.21,LDR,45,218.8235,260
169.76,LDR,45,225.8823,262
170.27,LDR,45,232.9412,264
170.79,LDR,45,240.0,264
171.31,LDR,45,247.0588,263
171.83,LDR,45,254.1176,264
172.35,LDR,45,261.1765,264
172.87,LDR,45,268.2353,263
173.39,LDR,45,275.2941,263
173.91,LDR,45,282.3529,262
174.46,LDR,45,289.4118,260
174.98,LDR,45,296.4706,259
175.50,LDR,45,303.5294,259
176.01,LDR,45,310.5882,258
176.53,LDR,45,317.6471,260
177.05,LDR,45,324.7059,262
177.56,LDR,45,331.7647,265
178.08,LDR,45,338.8235,271
178.60,LDR,45,345.8823,278
179.12,LDR,45,352.9412,287
179.67,LDR,50,0.0,289
180.24,LDR,50,7.826087,300
180.80,LDR,50,15.65217,314
181.36,LDR,50,23.47826,331
181.92,LDR,50,31.30435,358
182.48,LDR,50,39.13044,378
183.04,LDR,50,46.95652,397
183.60,LDR,50,54.78261,416
184.16,LDR,50,62.6087,433
184.72,LDR,50,70.43478,443
185.32,LDR,50,78.26087,460
185.88,LDR,50,86.08696,443
186.44,LDR,50,93.91304,430
187.00,LDR,50,101.7391,410
187.56,LDR,50,109.5652,390
188.12,LDR,50,117.3913,371
188.68,LDR,50,125.2174,352
189.24,LDR,50,133.0435,328
189.80,LDR,50,140.8696,311
190.40,LDR,50,148.6957,297
190.96,LDR,50,156.5217,284
191.52,LDR,50,164.3478,272
192.08,LDR,50,172.1739,264
192.64,LDR,50,180.0,257
193.20,LDR,50,187.8261,252
193.76,LDR,50,195.6522,249
194.32,LDR,50,203.4782,248
194.88,LDR,50,211.3044,248
195.44,LDR,50,219.1304,248
196.03,LDR,50,226.9565,249
196.59,LDR,50,234.7826,250
197.15,LDR,50,242.6087,250
197.71,LDR,50,250.4348,250
198.27,LDR,50,258.2609,249
198.83,LDR,50,266.0869,250
199.39,LDR,50,273.913,249
199.95,LDR,50,281.7391,249
200.51,LDR,50,289.5652,248
201.11,LDR,50,297.3913,247
201.67,LDR,50,305.2174,247
202.23,LDR,50,313.0435,248
202.79,LDR,50,320.8696,251
203.35,LDR,50,328.6956,254
203.91,LDR,50,336.5217,258
204.47,LDR,50,344.3478,265
205.03,LDR,50,352.1739,274
205.59,LDR,55,0.0,278
206.20,LDR,55,8.780488,287
206.86,LDR,55,17.56098,301
207.47,LDR,55,26.34146,317
208.09,LDR,55,35.12195,342
208.70,LDR,55,43.90244,359
209.32,LDR,55,52.68293,373
209.94,LDR,55,61.46342,388
210.55,LDR,55,70.24391,399
211.17,LDR,55,79.02439,410
211.78,LDR,55,87.80488,397
212.44,LDR,55,96.58537,385
213.05,LDR,55,105.3659,371
213.67,LDR,55,114.1463,355
214.28,LDR,55,122.9268,337
214.90,LDR,55,131.7073,317
215.52,LDR,55,140.4878,300
216.13,LDR,55,149.2683,286
216.75,LDR,55,158.0488,273
217.36,LDR,55,166.8293,262
217.98,LDR,55,175.6098,254
218.63,LDR,55,184.3902,247
219.25,LDR,55,193.1707,243
219.87,LDR,55,201.9512,239
220.48,LDR,55,210.7317,238
221.10,LDR,55,219.5122,237
221.71,LDR,55,228.2927,238
222.33,LDR,55,237.0732,237
222.95,LDR,55,245.8537,237
223.56,LDR,55,254.6341,236
224.21,LDR,55,263.4146,236
224.83,LDR,55,272.1951,236
225.45,LDR,55,280.9756,236
226.07,LDR,55,289.7561,237
226.68,LDR,55,298.5366,236
227.30,LDR,55,307.3171,238
227.91,LDR,55,316.0976,240
228.53,LDR,55,324.878,244
229.15,LDR,55,333.6585,248
229.76,LDR,55,342.439,255
230.41,LDR,55,351.2195,263
231.03,LDR,60,0.0,268
231.71,LDR,60,10.0,278
232.40,LDR,60,20.0,292
233.08,LDR,60,30.0,307
233.77,LDR,60,40.0,330
234.45,LDR,60,50.0,344
235.14,LDR,60,60.0,355
235.82,LDR,60,70.0,365
236.51,LDR,60,80.0,377
237.19,LDR,60,90.0,365
237.91,LDR,60,100.0,353
238.59,LDR,60,110.0,341
239.28,LDR,60,120.0,325
239.96,LDR,60,130.0,305
240.64,LDR,60,140.0,291
241.33,LDR,60,150.0,279
242.01,LDR,60,160.0,266
242.70,LDR,60,170.0,255
243.38,LDR,60,180.0,245
244.06,LDR,60,190.0,239
244.89,LDR,60,200.0,235
245.58,LDR,60,210.0,232
246.26,LDR,60,220.0,231
246.95,LDR,60,230.0,230
247.63,LDR,60,240.0,230
248.31,LDR,60,250.0,228
249.00,LDR,60,260.0,227
249.68,LDR,60,270.0,228
250.37,LDR,60,280.0,228
251.05,LDR,60,290.0,229
251.73,LDR,60,300.0,230
252.45,LDR,60,310.0,232
253.14,LDR,60,320.0,234
253.82,LDR,60,330.0,239
254.51,LDR,60,340.0,246
255.19,LDR,60,350.0,253
255.87,LDR,65,0.0,260
256.67,LDR,65,12.0,271
257.47,LDR,65,24.0,285
258.27,LDR,65,36.0,301
259.07,LDR,65,48.0,321
259.86,LDR,65,60.0,331
260.70,LDR,65,72.0,340
261.50,LDR,65,84.00001,348
262.30,LDR,65,96.0,335
263.10,LDR,65,108.0,322
263.90,LDR,65,120.0,304
264.70,LDR,65,132.0,290
265.50,LDR,65,144.0,276
266.30,LDR,65,156.0,262
267.10,LDR,65,168.0,251
267.90,LDR,65,180.0,241
268.70,LDR,65,192.0,234
269.53,LDR,65,204.0,230
270.33,LDR,65,216.0,226
271.13,LDR,65,228.0,225
271.93,LDR,65,240.0,224
272.73,LDR,65,252.0,223
273.53,LDR,65,264.0,223
274.33,LDR,65,276.0,224
275.13,LDR,65,288.0,224
275.93,LDR,65,300.0,226
276.73,LDR,65,312.0,229
277.57,LDR,65,324.0,234
278.37,LDR,65,336.0,240
279.17,LDR,65,348.0,249
279.97,LDR,70,0.0,256
280.90,LDR,70,14.4,268
281.84,LDR,70,28.8,281
282.78,LDR,70,43.2,295
283.71,LDR,70,57.6,306
284.65,LDR,70,72.0,314
285.58,LDR,70,86.39999,316
286.52,LDR,70,100.8,304
287.49,LDR,70,115.2,293
288.43,LDR,70,129.6,280
289.36,LDR,70,144.0,267
290.30,LDR,70,158.4,254
291.23,LDR,70,172.8,242
292.17,LDR,70,187.2,234
293.11,LDR,70,201.6,228
294.04,LDR,70,216.0,224
294.98,LDR,70,230.4,222
295.91,LDR,70,244.8,220
296.85,LDR,70,259.2,220
297.82,LDR,70,273.6,221
298.76,LDR,70,288.0,222
299.69,LDR,70,302.4,224
300.63,LDR,70,316.8,229
301.57,LDR,70,331.2,235
302.50,LDR,70,345.6,244
303.44,LDR,75,0.0,251
304.63,LDR,75,18.94737,262
305.83,LDR,75,37.89474,275
307.02,LDR,75,56.84211,284
308.25,LDR,75,75.78948,287
309.45,LDR,75,94.73685,284
310.64,LDR,75,113.6842,276
311.84,LDR,75,132.6316,264
313.03,LDR,75,151.579,252
314.22,LDR,75,170.5263,240
315.42,LDR,75,189.4737,231
316.61,LDR,75,208.421,226
317.81,LDR,75,227.3684,222
319.00,LDR,75,246.3158,219
320.23,LDR,75,265.2632,220
321.42,LDR,75,284.2105,221
322.61,LDR,75,303.1579,225
323.81,LDR,75,322.1052,230
325.00,LDR,75,341.0526,239
326.20,LDR,80,0.0,247
327.89,LDR,80,27.69231,259
329.58,LDR,80,55.38462,269
331.28,LDR,80,83.07693,270
333.00,LDR,80,110.7692,264
334.70,LDR,80,138.4615,252
336.39,LDR,80,166.1539,240
338.08,LDR,80,193.8461,230
339.77,LDR,80,221.5385,224
341.46,LDR,80,249.2308,221
343.16,LDR,80,276.9231,222
344.85,LDR,80,304.6154,227
346.54,LDR,80,332.3077,235
348.23,LDR,85,0.0,244
351.80,LDR,85,60.0,256
355.32,LDR,85,120.0,249
358.85,LDR,85,180.0,234
362.38,LDR,85,240.0,226
365.91,LDR,85,300.0,230
369.44,LDR,90,0.0,241
381.80,LDR,20,0.0,328
382.22,LDR,20,5.294117,320
382.63,LDR,20,10.58823,373
383.05,LDR,20,15.88235,497
383.46,LDR,20,21.17647,519
383.92,LDR,20,26.47059,543
384.33,LDR,20,31.76471,573
384.75,LDR,20,37.05882,608
385.17,LDR,20,42.35294,651
385.58,LDR,20,47.64706,695
386.00,LDR,20,52.94117,781
386.42,LDR,20,58.23529,951
386.83,LDR,20,63.52941,819
387.25,LDR,20,68.82352,719
387.70,LDR,20,74.11765,662
388.12,LDR,20,79.41176,621
388.53,LDR,20,84.70588,579
388.95,LDR,20,90.0,551
389.37,LDR,20,95.29411,524
389.78,LDR,20,100.5882,501
390.20,LDR,20,105.8823,479
390.61,LDR,20,111.1765,459
391.03,LDR,20,116.4706,440
391.45,LDR,20,121.7647,423
391.90,LDR,20,127.0588,410
392.31,LDR,20,132.3529,396
392.73,LDR,20,137.647,386
393.14,LDR,20,142.9412,376
393.56,LDR,20,148.2353,369
393.98,LDR,20,153.5294,363
394.40,LDR,20,158.8235,364
394.82,LDR,20,164.1176,473
395.24,LDR,20,169.4118,361
395.69,LDR,20,174.7059,537
396.11,LDR,20,180.0,571
396.53,LDR,20,185.2941,546
396.94,LDR,20,190.5882,500
397.36,LDR,20,195.8823,422
397.77,LDR,20,201.1765,373
398.19,LDR,20,206.4706,272
398.60,LDR,20,211.7647,287
399.02,LDR,20,217.0588,394
399.44,LDR,20,222.3529,400
399.89,LDR,20,227.647,403
400.31,LDR,20,232.9412,407
400.73,LDR,20,238.2353,409
401.14,LDR,20,243.5294,409
401.56,LDR,20,248.8235,409
401.97,LDR,20,254.1176,408
402.39,LDR,20,259.4117,405
402.81,LDR,20,264.7059,403
403.23,LDR,20,270.0,400
403.80,LDR,20,275.2941,395
404.22,LDR,20,280.5882,389
404.63,LDR,20,285.8824,385
405.05,LDR,20,291.1764,380
405.47,LDR,20,296.4706,377
405.89,LDR,20,301.7647,372
406.30,LDR,20,307.0588,371
406.72,LDR,20,312.3529,362
407.13,LDR,20,317.647,368
407.55,LDR,20,322.9412,368
408.00,LDR,20,328.2353,371
408.42,LDR,20,333.5294,376
408.83,LDR,20,338.8235,382
409.25,LDR,20,344.1176,394
409.67,LDR,20,349.4117,404
410.09,LDR,20,354.7059,418
410.50,LDR,25,0.0,410
410.93,LDR,25,5.538462,374
411.36,LDR,25,11.07692,441
411.80,LDR,25,16.61539,465
412.26,LDR,25,22.15385,488
412.69,LDR,25,27.69231,510
413.13,LDR,25,33.23077,539
413.56,LDR,25,38.76923,578
413.99,LDR,25,44.30769,617
414.42,LDR,25,49.84615,666
414.86,LDR,25,55.38462,761
415.29,LDR,25,60.92308,1007
415.72,LDR,25,66.46154,889
416.19,LDR,25,72.0,719
416.62,LDR,25,77.53847,642
417.05,LDR,25,83.07693,593
417.48,LDR,25,88.61539,552
417.91,LDR,25,94.15385,519
418.34,LDR,25,99.69231,491
418.78,LDR,25,105.2308,466
419.21,LDR,25,110.7692,448
419.64,LDR,25,116.3077,424
420.07,LDR,25,121.8462,404
420.54,LDR,25,127.3846,387
420.97,LDR,25,132.9231,372
421.40,LDR,25,138.4615,360
421.84,LDR,25,144.0,349
422.27,LDR,25,149.5385,341
422.70,LDR,25,155.0769,333
423.13,LDR,25,160.6154,328
423.56,LDR,25,166.1539,454
424.00,LDR,25,171.6923,306
424.46,LDR,25,177.2308,338
424.90,LDR,25,182.7692,487
425.33,LDR,25,188.3077,525
425.76,LDR,25,193.8461,471
426.19,LDR,25,199.3846,425
426.62,LDR,25,204.9231,356
427.06,LDR,25,210.4615,312
427.49,LDR,25,216.0,352
427.92,LDR,25,221.5385,352
428.35,LDR,25,227.0769,356
428.82,LDR,25,232.6154,358
429.25,LDR,25,238.1538,361
429.68,LDR,25,243.6923,362
430.12,LDR,25,249.2308,363
430.55,LDR,25,254.7692,361
430.99,LDR,25,260.3077,360
431.42,LDR,25,265.8462,359
431.85,LDR,25,271.3846,357
432.28,LDR,25,276.9231,353
432.75,LDR,25,282.4615,348
433.18,LDR,25,288.0,343
433.61,LDR,25,293.5385,340
434.04,LDR,25,299.0769,337
434.47,LDR,25,304.6154,334
434.90,LDR,25,310.1539,332
435.34,LDR,25,315.6923,330
435.77,LDR,25,321.2308,330
436.20,LDR,25,326.7692,331
436.63,LDR,25,332.3077,335
437.10,LDR,25,337.8462,342
437.53,LDR,25,343.3846,349
437.96,LDR,25,348.9231,360
438.40,LDR,25,354.4616,372
438.83,LDR,30,0.0,367
439.28,LDR,30,5.806452,380
439.72,LDR,30,11.6129,395
440.17,LDR,30,17.41936,418
440.61,LDR,30,23.22581,441
441.06,LDR,30,29.03226,465
441.54,LDR,30,34.83871,488
441.98,LDR,30,40.64517,518
442.43,LDR,30,46.45162,560
442.87,LDR,30,52.25807,599
443.31,LDR,30,58.06452,649
443.76,LDR,30,63.87097,705
444.21,LDR,30,69.67742,699
444.65,LDR,30,75.48387,657
445.10,LDR,30,81.29033,612
445.58,LDR,30,87.09678,564
446.03,LDR,30,92.90323,519
446.47,LDR,30,98.70968,489
446.92,LDR,30,104.5161,459
447.37,LDR,30,110.3226,435
447.81,LDR,30,116.129,412
448.26,LDR,30,121.9355,388
448.70,LDR,30,127.7419,371
449.15,LDR,30,133.5484,356
449.59,LDR,30,139.3548,342
450.07,LDR,30,145.1613,332
450.52,LDR,30,150.9677,322
450.97,LDR,30,156.7742,313
451.42,LDR,30,162.5807,306
451.86,LDR,30,168.3871,301
452.31,LDR,30,174.1935,299
452.75,LDR,30,180.0,299
453.20,LDR,30,185.8065,339
453.64,LDR,30,191.6129,444
454.12,LDR,30,197.4194,467
454.57,LDR,30,203.2258,426
455.01,LDR,30,209.0322,358
455.46,LDR,30,214.8387,319
455.90,LDR,30,220.6452,320
456.35,LDR,30,226.4516,322
456.79,LDR,30,232.2581,324
457.23,LDR,30,238.0645,326
457.68,LDR,30,243.871,327
458.13,LDR,30,249.6774,327
458.61,LDR,30,255.4839,327
459.06,LDR,30,261.2903,326
459.50,LDR,30,267.0968,324
459.95,LDR,30,272.9032,323
460.40,LDR,30,278.7097,320
460.85,LDR,30,284.5161,316
461.29,LDR,30,290.3226,312
461.74,LDR,30,296.129,309
462.19,LDR,30,301.9355,307
462.67,LDR,30,307.7419,305
463.11,LDR,30,313.5484,304
463.56,LDR,30,319.3548,304
464.00,LDR,30,325.1613,306
464.45,LDR,30,330.9677,310
464.89,LDR,30,336.7742,316
465.33,LDR,30,342.5807,323
465.78,LDR,30,348.3871,333
466.22,LDR,30,354.1936,345
466.67,LDR,35,0.0,345
467.17,LDR,35,6.101695,358
467.63,LDR,35,12.20339,375
468.09,LDR,35,18.30508,397
468.56,LDR,35,24.40678,420
469.02,LDR,35,30.50848,442
469.49,LDR,35,36.61017,466
469.95,LDR,35,42.71186,495
470.41,LDR,35,48.81356,532
470.88,LDR,35,54.91526,558
471.48,LDR,35,61.01696,586
471.95,LDR,35,67.11864,662
472.41,LDR,35,73.22034,595
472.88,LDR,35,79.32204,576
473.34,LDR,35,85.42373,541
473.81,LDR,35,91.52543,498
474.27,LDR,35,97.62712,471
474.73,LDR,35,103.7288,442
475.20,LDR,35,109.8305,418
475.66,LDR,35,115.9322,395
476.16,LDR,35,122.0339,368
476.63,LDR,35,128.1356,352
477.09,LDR,35,134.2373,336
477.55,LDR,35,140.339,323
478.01,LDR,35,146.4407,312
478.48,LDR,35,152.5424,302
478.94,LDR,35,158.6441,293
479.40,LDR,35,164.7458,286
479.87,LDR,35,170.8475,279
480.37,LDR,35,176.9492,279
480.83,LDR,35,183.0509,279
481.29,LDR,35,189.1525,280
481.76,LDR,35,195.2542,285
482.22,LDR,35,201.3559,287
482.69,LDR,35,207.4576,286
483.15,LDR,35,213.5593,289
483.62,LDR,35,219.661,292
484.08,LDR,35,225.7627,295
484.54,LDR,35,231.8644,296
485.04,LDR,35,237.9661,296
485.51,LDR,35,244.0678,297
485.97,LDR,35,250.1695,298
486.44,LDR,35,256.2712,298
486.90,LDR,35,262.3729,298
487.37,LDR,35,268.4746,296
487.83,LDR,35,274.5763,295
488.29,LDR,35,280.678,294
488.76,LDR,35,286.7797,290
489.26,LDR,35,292.8813,287
489.72,LDR,35,298.983,284
490.19,LDR,35,305.0847,283
490.65,LDR,35,311.1865,284
491.11,LDR,35,317.2881,283
491.58,LDR,35,323.3898,285
492.04,LDR,35,329.4915,288
492.50,LDR,35,335.5932,292
492.97,LDR,35,341.6949,299
