Time (seconds),sensor name,altitude,azimuth,measure
43.52,BH1750,20,333.5294,27.5
44.04,BH1750,20,338.8235,28.33333
44.55,BH1750,20,344.1176,30.83333
45.07,BH1750,20,349.4117,33.33333
45.59,BH1750,20,354.7059,36.66667
46.10,BH1750,25,0.0,36.66667
46.63,BH1750,25,5.538462,29.16667
47.20,BH1750,25,11.07692,48.33333
47.73,BH1750,25,16.61539,55.0
48.26,BH1750,25,22.15385,61.66667
48.80,BH1750,25,27.69231,69.16667
49.33,BH1750,25,33.23077,80.0
49.86,BH1750,25,38.76923,125.8333
50.39,BH1750,25,44.30769,70.83333
50.92,BH1750,25,49.84615,62.5
51.49,BH1750,25,55.38462,56.66667
52.02,BH1750,25,60.92308,49.16667
52.56,BH1750,25,66.46154,41.66667
53.09,BH1750,25,72.0,37.5
53.62,BH1750,25,77.53847,34.16667
54.15,BH1750,25,83.07693,29.16667
54.68,BH1750,25,88.61539,26.66667
55.22,BH1750,25,94.15385,25.0
55.78,BH1750,25,99.69231,22.5
56.32,BH1750,25,105.2308,20.83333
56.85,BH1750,25,110.7692,20.0
57.38,BH1750,25,116.3077,19.16667
57.91,BH1750,25,121.8462,18.33333
58.45,BH1750,25,127.3846,17.5
58.98,BH1750,25,132.9231,16.66667
59.51,BH1750,25,138.4615,16.66667
60.08,BH1750,25,144.0,15.83333
60.61,BH1750,25,149.5385,15.83333
61.14,BH1750,25,155.0769,15.83333
61.67,BH1750,25,160.6154,15.83333
62.20,BH1750,25,166.1539,40.0
62.74,BH1750,25,171.6923,15.83333
63.27,BH1750,25,177.2308,21.66667
63.84,BH1750,25,182.7692,40.83333
64.37,BH1750,25,188.3077,50.0
64.90,BH1750,25,193.8461,46.66667
65.43,BH1750,25,199.3846,35.83333
65.97,BH1750,25,204.9231,26.66667
66.50,BH1750,25,210.4615,22.5
67.03,BH1750,25,216.0,16.66667
67.56,BH1750,25,221.5385,15.83333
68.13,BH1750,25,227.0769,15.83333
68.66,BH1750,25,232.6154,15.83333
69.19,BH1750,25,238.1538,15.83333
69.72,BH1750,25,243.6923,15.83333
70.26,BH1750,25,249.2308,15.83333
70.79,BH1750,25,254.7692,15.83333
71.32,BH1750,25,260.3077,15.83333
71.86,BH1750,25,265.8462,15.83333
72.42,BH1750,25,271.3846,15.83333
72.96,BH1750,25,276.9231,15.0
73.49,BH1750,25,282.4615,15.83333
74.02,BH1750,25,288.0,15.83333
74.55,BH1750,25,293.5385,15.83333
75.08,BH1750,25,299.0769,16.66667
75.62,BH1750,25,304.6154,17.5
76.15,BH1750,25,310.1539,18.33333
76.83,BH1750,25,315.6923,19.16667
77.36,BH1750,25,321.2308,20.0
77.89,BH1750,25,326.7692,21.66667
78.42,BH1750,25,332.3077,22.5
78.95,BH1750,25,337.8462,24.16667
79.48,BH1750,25,343.3846,26.66667
80.02,BH1750,25,348.9231,29.16667
80.59,BH1750,25,354.4616,32.5
81.12,BH1750,30,0.0,33.33333
81.66,BH1750,30,5.806452,36.66667
82.21,BH1750,30,11.6129,41.66667
82.76,BH1750,30,17.41936,49.16667
83.31,BH1750,30,23.22581,60.0
83.85,BH1750,30,29.03226,75.83333
84.40,BH1750,30,34.83871,97.49999
84.98,BH1750,30,40.64517,296.6666
85.53,BH1750,30,46.45162,84.16667
86.07,BH1750,30,52.25807,70.83333
86.62,BH1750,30,58.06452,60.0
87.16,BH1750,30,63.87097,50.83333
87.71,BH1750,30,69.67742,40.0
88.26,BH1750,30,75.48387,34.16667
88.81,BH1750,30,81.29033,30.0
89.39,BH1750,30,87.09678,26.66667
89.94,BH1750,30,92.90323,23.33333
90.48,BH1750,30,98.70968,21.66667
91.03,BH1750,30,104.5161,20.0
91.58,BH1750,30,110.3226,18.33333
92.13,BH1750,30,116.129,17.5
92.67,BH1750,30,121.9355,15.83333
93.22,BH1750,30,127.7419,15.0
93.80,BH1750,30,133.5484,15.0
94.35,BH1750,30,139.3548,14.16667
94.89,BH1750,30,145.1613,14.16667
95.44,BH1750,30,150.9677,13.33333
95.99,BH1750,30,156.7742,13.33333
96.53,BH1750,30,162.5807,13.33333
97.08,BH1750,30,168.3871,13.33333
97.62,BH1750,30,174.1935,12.5
98.21,BH1750,30,180.0,13.33333
98.75,BH1750,30,185.8065,15.83333
99.30,BH1750,30,191.6129,34.16667
99.85,BH1750,30,197.4194,42.5
100.40,BH1750,30,203.2258,35.83333
100.94,BH1750,30,209.0322,23.33333
101.49,BH1750,30,214.8387,13.33333
102.03,BH1750,30,220.6452,13.33333
102.61,BH1750,30,226.4516,13.33333
103.16,BH1750,30,232.2581,13.33333
103.71,BH1750,30,238.0645,13.33333
104.26,BH1750,30,243.871,13.33333
104.81,BH1750,30,249.6774,12.5
105.35,BH1750,30,255.4839,12.5
105.90,BH1750,30,261.2903,12.5
106.48,BH1750,30,267.0968,12.5
107.03,BH1750,30,272.9032,12.5
107.57,BH1750,30,278.7097,13.33333
108.12,BH1750,30,284.5161,13.33333
108.66,BH1750,30,290.3226,13.33333
109.21,BH1750,30,296.129,14.16667
109.75,BH1750,30,301.9355,14.16667
110.30,BH1750,30,307.7419,15.0
110.88,BH1750,30,313.5484,15.83333
111.43,BH1750,30,319.3548,16.66667
111.97,BH1750,30,325.1613,18.33333
112.52,BH1750,30,330.9677,19.16667
113.07,BH1750,30,336.7742,20.0
113.62,BH1750,30,342.5807,22.5
114.16,BH1750,30,348.3871,25.0
114.71,BH1750,30,354.1936,27.5
115.30,BH1750,35,0.0,29.16667
115.86,BH1750,35,6.101695,32.5
116.42,BH1750,35,12.20339,37.5
116.99,BH1750,35,18.30508,46.66667
117.55,BH1750,35,24.40678,55.83333
118.12,BH1750,35,30.50848,73.33333
118.68,BH1750,35,36.61017,115.8333
119.28,BH1750,35,42.71186,996.6666
119.84,BH1750,35,48.81356,443.3333
120.41,BH1750,35,54.91526,88.33333
120.97,BH1750,35,61.01696,61.66667
121.54,BH1750,35,67.11864,47.5
122.10,BH1750,35,73.22034,39.16667
122.66,BH1750,35,79.32204,32.5
123.23,BH1750,35,85.42373,29.16667
123.83,BH1750,35,91.52543,25.0
124.39,BH1750,35,97.62712,22.5
124.96,BH1750,35,103.7288,20.0
125.52,BH1750,35,109.8305,18.33333
126.08,BH1750,35,115.9322,16.66667
126.65,BH1750,35,122.0339,15.83333
127.21,BH1750,35,128.1356,14.16667
127.78,BH1750,35,134.2373,13.33333
128.38,BH1750,35,140.339,12.5
128.94,BH1750,35,146.4407,12.5
129.50,BH1750,35,152.5424,11.66667
130.07,BH1750,35,158.6441,11.66667
130.63,BH1750,35,164.7458,11.66667
131.20,BH1750,35,170.8475,11.66667
131.76,BH1750,35,176.9492,11.66667
132.36,BH1750,35,183.0509,10.83333
132.92,BH1750,35,189.1525,11.66667
133.49,BH1750,35,195.2542,11.66667
134.05,BH1750,35,201.3559,11.66667
134.62,BH1750,35,207.4576,10.83333
135.18,BH1750,35,213.5593,10.83333
135.74,BH1750,35,219.661,10.83333
136.34,BH1750,35,225.7627,11.66667
136.91,BH1750,35,231.8644,11.66667
137.47,BH1750,35,237.9661,11.66667
138.04,BH1750,35,244.0678,10.83333
138.60,BH1750,35,250.1695,11.66667
139.17,BH1750,35,256.2712,10.83333
139.73,BH1750,35,262.3729,10.83333
140.29,BH1750,35,268.4746,10.83333
140.90,BH1750,35,274.5763,11.66667
141.46,BH1750,35,280.678,11.66667
142.02,BH1750,35,286.7797,11.66667
142.59,BH1750,35,292.8813,11.66667
143.15,BH1750,35,298.983,12.5
143.72,BH1750,35,305.0847,13.33333
144.28,BH1750,35,311.1865,13.33333
145.00,BH1750,35,317.2881,14.16667
145.56,BH1750,35,323.3898,15.0
146.13,BH1750,35,329.4915,16.66667
146.69,BH1750,35,335.5932,17.5
147.26,BH1750,35,341.6949,20.0
147.82,BH1750,35,347.7966,22.5
148.38,BH1750,35,353.8983,25.0
148.95,BH1750,40,0.0,26.66667
149.57,BH1750,40,6.545455,30.83333
150.16,BH1750,40,13.09091,35.0
150.75,BH1750,40,19.63636,43.33333
151.34,BH1750,40,26.18182,55.0
151.93,BH1750,40,32.72727,78.33333
152.51,BH1750,40,39.27273,205.0
153.10,BH1750,40,45.81818,54612.49
153.69,BH1750,40,52.36364,1009.167
154.31,BH1750,40,58.90909,93.33333
154.90,BH1750,40,65.45455,61.66667
155.49,BH1750,40,72.0,44.16667
156.08,BH1750,40,78.54546,35.0
156.66,BH1750,40,85.09091,29.16667
157.25,BH1750,40,91.63636,25.83333
157.84,BH1750,40,98.18182,22.5
158.43,BH1750,40,104.7273,19.16667
159.05,BH1750,40,111.2727,17.5
159.64,BH1750,40,117.8182,15.83333
160.23,BH1750,40,124.3636,14.16667
160.82,BH1750,40,130.9091,13.33333
161.40,BH1750,40,137.4545,12.5
161.99,BH1750,40,144.0,11.66667
162.58,BH1750,40,150.5455,11.66667
163.21,BH1750,40,157.0909,10.83333
163.79,BH1750,40,163.6364,10.83333
164.38,BH1750,40,170.1818,10.0
164.97,BH1750,40,176.7273,10.0
165.56,BH1750,40,183.2727,10.0
166.15,BH1750,40,189.8182,10.0
166.74,BH1750,40,196.3636,10.0
167.32,BH1750,40,202.9091,10.0
167.95,BH1750,40,209.4545,10.0
168.54,BH1750,40,216.0,10.0
169.12,BH1750,40,222.5455,10.0
169.71,BH1750,40,229.0909,10.0
170.30,BH1750,40,235.6364,10.0
170.89,BH1750,40,242.1818,10.0
171.48,BH1750,40,248.7273,10.0
172.07,BH1750,40,255.2727,10.0
172.65,BH1750,40,261.8182,10.0
173.28,BH1750,40,268.3636,10.0
173.87,BH1750,40,274.9091,10.0
174.46,BH1750,40,281.4545,10.83333
175.05,BH1750,40,288.0,10.83333
175.63,BH1750,40,294.5454,10.83333
176.22,BH1750,40,301.0909,11.66667
176.81,BH1750,40,307.6364,11.66667
177.43,BH1750,40,314.1818,12.5
178.02,BH1750,40,320.7273,13.33333
178.61,BH1750,40,327.2727,14.16667
179.20,BH1750,40,333.8182,15.0
179.79,BH1750,40,340.3636,16.66667
180.37,BH1750,40,346.9091,19.16667
180.96,BH1750,40,353.4545,21.66667
181.56,BH1750,45,0.0,23.33333
182.21,BH1750,45,7.058824,26.66667
182.83,BH1750,45,14.11765,31.66667
183.45,BH1750,45,21.17647,40.83333
184.07,BH1750,45,28.23529,48.33333
184.69,BH1750,45,35.29412,63.33333
185.31,BH1750,45,42.35294,99.16667
185.93,BH1750,45,49.41177,370.0
186.59,BH1750,45,56.47059,110.8333
187.21,BH1750,45,63.52941,78.33333
187.83,BH1750,45,70.58824,48.33333
188.45,BH1750,45,77.64706,38.33333
189.07,BH1750,45,84.70589,29.16667
189.69,BH1750,45,91.76471,24.16667
190.31,BH1750,45,98.82354,21.66667
190.93,BH1750,45,105.8823,19.16667
191.58,BH1750,45,112.9412,16.66667
192.20,BH1750,45,120.0,15.0
192.82,BH1750,45,127.0588,14.16667
193.44,BH1750,45,134.1176,12.5
194.06,BH1750,45,141.1765,11.66667
194.68,BH1750,45,148.2353,10.83333
195.30,BH1750,45,155.2941,10.83333
195.95,BH1750,45,162.3529,10.0
196.57,BH1750,45,169.4118,10.0
197.19,BH1750,45,176.4706,9.166666
197.81,BH1750,45,183.5294,9.166666
198.43,BH1750,45,190.5882,9.166666
199.05,BH1750,45,197.6471,9.166666
199.67,BH1750,45,204.7059,9.166666
200.29,BH1750,45,211.7647,9.166666
200.94,BH1750,45,218.8235,9.166666
201.56,BH1750,45,225.8823,9.166666
202.18,BH1750,45,232.9412,9.166666
202.80,BH1750,45,240.0,9.166666
203.41,BH1750,45,247.0588,9.166666
204.04,BH1750,45,254.1176,9.166666
204.66,BH1750,45,261.1765,9.166666
205.31,BH1750,45,268.2353,9.166666
205.93,BH1750,45,275.2941,9.166666
206.55,BH1750,45,282.3529,10.0
207.17,BH1750,45,289.4118,10.0
207.79,BH1750,45,296.4706,10.0
208.41,BH1750,45,303.5294,10.83333
209.03,BH1750,45,310.5882,11.66667
209.64,BH1750,45,317.6471,11.66667
210.30,BH1750,45,324.7059,13.33333
210.92,BH1750,45,331.7647,14.16667
211.53,BH1750,45,338.8235,15.0
212.15,BH1750,45,345.8823,17.5
212.77,BH1750,45,352.9412,20.0
213.39,BH1750,50,0.0,20.83333
214.05,BH1750,50,7.826087,24.16667
214.71,BH1750,50,15.65217,28.33333
215.41,BH1750,50,23.47826,36.66667
216.07,BH1750,50,31.30435,42.5
216.73,BH1750,50,39.13044,59.16667
217.39,BH1750,50,46.95652,64.16667
218.05,BH1750,50,54.78261,65.83333
218.71,BH1750,50,62.6087,55.0
219.37,BH1750,50,70.43478,45.0
220.17,BH1750,50,78.26087,34.16667
220.83,BH1750,50,86.08696,26.66667
221.49,BH1750,50,93.91304,23.33333
222.15,BH1750,50,101.7391,20.0
222.81,BH1750,50,109.5652,18.33333
223.47,BH1750,50,117.3913,15.83333
224.13,BH1750,50,125.2174,13.33333
224.79,BH1750,50,133.0435,12.5
225.49,BH1750,50,140.8696,11.66667
226.15,BH1750,50,148.6957,10.83333
226.81,BH1750,50,156.5217,10.0
227.47,BH1750,50,164.3478,10.0
228.13,BH1750,50,172.1739,9.166666
228.79,BH1750,50,180.0,9.166666
229.45,BH1750,50,187.8261,9.166666
230.11,BH1750,50,195.6522,8.333333
230.80,BH1750,50,203.4782,8.333333
231.47,BH1750,50,211.3044,8.333333
232.13,BH1750,50,219.1304,8.333333
232.79,BH1750,50,226.9565,8.333333
233.45,BH1750,50,234.7826,8.333333
234.11,BH1750,50,242.6087,8.333333
234.77,BH1750,50,250.4348,8.333333
235.46,BH1750,50,258.2609,8.333333
236.12,BH1750,50,266.0869,8.333333
236.78,BH1750,50,273.913,9.166666
237.44,BH1750,50,281.7391,9.166666
238.10,BH1750,50,289.5652,9.166666
238.76,BH1750,50,297.3913,10.0
239.42,BH1750,50,305.2174,10.0
240.12,BH1750,50,313.0435,10.83333
240.78,BH1750,50,320.8696,11.66667
241.44,BH1750,50,328.6956,12.5
242.10,BH1750,50,336.5217,13.33333
242.76,BH1750,50,344.3478,15.0
243.42,BH1750,50,352.1739,17.5
244.08,BH1750,55,0.0,19.16667
244.79,BH1750,55,8.780488,21.66667
245.55,BH1750,55,17.56098,24.16667
246.26,BH1750,55,26.34146,27.5
246.98,BH1750,55,35.12195,32.5
247.69,BH1750,55,43.90244,37.5
248.41,BH1750,55,52.68293,46.66667
249.13,BH1750,55,61.46342,40.0
249.84,BH1750,55,70.24391,37.5
250.56,BH1750,55,79.02439,29.16667
251.31,BH1750,55,87.80488,24.16667
252.03,BH1750,55,96.58537,20.83333
252.74,BH1750,55,105.3659,18.33333
253.46,BH1750,55,114.1463,15.83333
254.18,BH1750,55,122.9268,14.16667
254.89,BH1750,55,131.7073,12.5
255.61,BH1750,55,140.4878,11.66667
256.32,BH1750,55,149.2683,10.83333
257.08,BH1750,55,158.0488,10.0
257.79,BH1750,55,166.8293,9.166666
258.51,BH1750,55,175.6098,9.166666
259.23,BH1750,55,184.3902,8.333333
259.94,BH1750,55,193.1707,8.333333
260.66,BH1750,55,201.9512,8.333333
261.37,BH1750,55,210.7317,8.333333
262.12,BH1750,55,219.5122,8.333333
262.84,BH1750,55,228.2927,8.333333
263.56,BH1750,55,237.0732,8.333333
264.28,BH1750,55,245.8537,8.333333
264.99,BH1750,55,254.6341,8.333333
265.71,BH1750,55,263.4146,8.333333
266.43,BH1750,55,272.1951,8.333333
267.18,BH1750,55,280.9756,8.333333
267.89,BH1750,55,289.7561,9.166666
268.61,BH1750,55,298.5366,9.166666
269.33,BH1750,55,307.3171,10.0
270.04,BH1750,55,316.0976,10.83333
270.76,BH1750,55,324.878,11.66667
271.47,BH1750,55,333.6585,12.5
272.19,BH1750,55,342.439,13.33333
272.94,BH1750,55,351.2195,15.83333
273.66,BH1750,60,0.0,17.5
274.44,BH1750,60,10.0,19.16667
275.23,BH1750,60,20.0,21.66667
276.01,BH1750,60,30.0,25.0
276.80,BH1750,60,40.0,27.5
277.59,BH1750,60,50.0,30.0
278.37,BH1750,60,60.0,33.33333
279.17,BH1750,60,70.0,28.33333
279.97,BH1750,60,80.0,24.16667
280.76,BH1750,60,90.0,21.66667
281.55,BH1750,60,100.0,18.33333
282.33,BH1750,60,110.0,16.66667
283.12,BH1750,60,120.0,14.16667
283.90,BH1750,60,130.0,12.5
284.69,BH1750,60,140.0,11.66667
285.47,BH1750,60,150.0,10.83333
286.30,BH1750,60,160.0,10.0
287.09,BH1750,60,170.0,9.166666
287.87,BH1750,60,180.0,9.166666
288.66,BH1750,60,190.0,8.333333
289.44,BH1750,60,200.0,8.333333
290.23,BH1750,60,210.0,8.333333
291.01,BH1750,60,220.0,8.333333
291.80,BH1750,60,230.0,7.5
292.62,BH1750,60,240.0,8.333333
293.41,BH1750,60,250.0,8.333333
294.19,BH1750,60,260.0,8.333333
294.98,BH1750,60,270.0,8.333333
295.77,BH1750,60,280.0,8.333333
296.55,BH1750,60,290.0,9.166666
297.34,BH1750,60,300.0,9.166666
298.12,BH1750,60,310.0,10.0
298.95,BH1750,60,320.0,10.83333
299.73,BH1750,60,330.0,11.66667
300.52,BH1750,60,340.0,13.33333
301.31,BH1750,60,350.0,15.0
302.09,BH1750,65,0.0,16.66667
302.99,BH1750,65,12.0,18.33333
303.89,BH1750,65,24.0,20.0
304.79,BH1750,65,36.0,21.66667
305.69,BH1750,65,48.0,24.16667
306.63,BH1750,65,60.0,26.66667
307.53,BH1750,65,72.0,23.33333
308.43,BH1750,65,84.00001,20.83333
309.33,BH1750,65,96.0,18.33333
310.23,BH1750,65,108.0,16.66667
311.13,BH1750,65,120.0,14.16667
312.03,BH1750,65,132.0,12.5
312.93,BH1750,65,144.0,10.83333
313.98,BH1750,65,156.0,10.0
314.88,BH1750,65,168.0,9.166666
315.78,BH1750,65,180.0,8.333333
316.68,BH1750,65,192.0,8.333333
317.58,BH1750,65,204.0,8.333333
318.48,BH1750,65,216.0,8.333333
319.38,BH1750,65,228.0,8.333333
320.28,BH1750,65,240.0,8.333333
321.22,BH1750,65,252.0,8.333333
322.12,BH1750,65,264.0,8.333333
323.02,BH1750,65,276.0,8.333333
323.92,BH1750,65,288.0,9.166666
324.82,BH1750,65,300.0,9.166666
325.72,BH1750,65,312.0,10.0
326.62,BH1750,65,324.0,10.83333
327.52,BH1750,65,336.0,11.66667
328.46,BH1750,65,348.0,14.16667
329.36,BH1750,70,0.0,15.83333
330.39,BH1750,70,14.4,16.66667
331.43,BH1750,70,28.8,18.33333
332.47,BH1750,70,43.2,20.0
333.50,BH1750,70,57.6,22.5
334.54,BH1750,70,72.0,20.0
335.57,BH1750,70,86.39999,17.5
336.61,BH1750,70,100.8,15.83333
337.68,BH1750,70,115.2,14.16667
338.72,BH1750,70,129.6,12.5
339.75,BH1750,70,144.0,10.83333
340.79,BH1750,70,158.4,10.0
341.82,BH1750,70,172.8,9.166666
342.86,BH1750,70,187.2,8.333333
343.90,BH1750,70,201.6,8.333333
344.93,BH1750,70,216.0,8.333333
346.00,BH1750,70,230.4,8.333333
347.04,BH1750,70,244.8,8.333333
348.08,BH1750,70,259.2,8.333333
349.11,BH1750,70,273.6,8.333333
350.15,BH1750,70,288.0,9.166666
351.18,BH1750,70,302.4,10.0
352.22,BH1750,70,316.8,10.83333
353.26,BH1750,70,331.2,11.66667
354.33,BH1750,70,345.6,13.33333
355.37,BH1750,75,0.0,15.0
356.67,BH1750,75,18.94737,15.83333
357.96,BH1750,75,37.89474,16.66667
359.26,BH1750,75,56.84211,18.33333
360.55,BH1750,75,75.78948,16.66667
361.85,BH1750,75,94.73685,15.0
363.14,BH1750,75,113.6842,13.33333
364.48,BH1750,75,132.6316,11.66667
365.77,BH1750,75,151.579,10.0
367.06,BH1750,75,170.5263,9.166666
368.36,BH1750,75,189.4737,9.166666
369.65,BH1750,75,208.421,8.333333
370.95,BH1750,75,227.3684,8.333333
372.24,BH1750,75,246.3158,8.333333
373.58,BH1750,75,265.2632,9.166666
374.87,BH1750,75,284.2105,9.166666
376.17,BH1750,75,303.1579,10.0
377.46,BH1750,75,322.1052,10.83333
378.76,BH1750,75,341.0526,12.5
380.05,BH1750,80,0.0,13.33333
381.84,BH1750,80,27.69231,15.0
383.64,BH1750,80,55.38462,15.83333
385.46,BH1750,80,83.07693,14.16667
387.26,BH1750,80,110.7692,13.33333
389.05,BH1750,80,138.4615,10.83333
390.84,BH1750,80,166.1539,10.0
392.63,BH1750,80,193.8461,9.166666
394.42,BH1750,80,221.5385,9.166666
396.22,BH1750,80,249.2308,9.166666
398.04,BH1750,80,276.9231,9.166666
399.84,BH1750,80,304.6154,10.0
401.63,BH1750,80,332.3077,11.66667
403.42,BH1750,85,0.0,12.5
407.05,BH1750,85,60.0,14.16667
410.69,BH1750,85,120.0,11.66667
414.32,BH1750,85,180.0,10.0
417.95,BH1750,85,240.0,9.166666
421.57,BH1750,85,300.0,10.0
425.24,BH1750,90,0.0,11.66667
444.50,BH1750,20,0.0,33.33333
445.02,BH1750,20,5.294117,18.33333
445.53,BH1750,20,10.58823,35.0
446.05,BH1750,20,15.88235,63.33333
446.57,BH1750,20,21.17647,63.33333
447.08,BH1750,20,26.47059,68.33333
447.60,BH1750,20,31.76471,74.16667
448.15,BH1750,20,37.05882,102.5
448.67,BH1750,20,42.35294,67.5
449.18,BH1750,20,47.64706,63.33333
449.70,BH1750,20,52.94117,57.5
450.21,BH1750,20,58.23529,53.33333
450.73,BH1750,20,63.52941,48.33333
451.25,BH1750,20,68.82352,42.5
451.80,BH1750,20,74.11765,38.33333
452.31,BH1750,20,79.41176,35.0
452.83,BH1750,20,84.70588,31.66667
453.35,BH1750,20,90.0,29.16667
453.87,BH1750,20,95.29411,27.5
454.39,BH1750,20,100.5882,25.83333
454.90,BH1750,20,105.8823,24.16667
455.42,BH1750,20,111.1765,22.5
455.97,BH1750,20,116.4706,21.66667
456.49,BH1750,20,121.7647,20.83333
457.01,BH1750,20,127.0588,20.0
457.52,BH1750,20,132.3529,20.0
458.04,BH1750,20,137.647,19.16667
458.56,BH1750,20,142.9412,19.16667
459.08,BH1750,20,148.2353,19.16667
459.59,BH1750,20,153.5294,19.16667
460.15,BH1750,20,158.8235,19.16667
460.66,BH1750,20,164.1176,41.66667
461.18,BH1750,20,169.4118,19.16667
461.69,BH1750,20,174.7059,30.83333
462.21,BH1750,20,180.0,46.66667
462.73,BH1750,20,185.2941,53.33333
463.25,BH1750,20,190.5882,56.66667
463.80,BH1750,20,195.8823,41.66667
464.31,BH1750,20,201.1765,34.16667
464.83,BH1750,20,206.4706,23.33333
465.35,BH1750,20,211.7647,20.83333
465.86,BH1750,20,217.0588,20.83333
466.38,BH1750,20,222.3529,20.83333
466.89,BH1750,20,227.647,20.0
467.54,BH1750,20,232.9412,20.0
468.07,BH1750,20,238.2353,20.0
468.58,BH1750,20,243.5294,20.0
469.10,BH1750,20,248.8235,19.16667
469.61,BH1750,20,254.1176,19.16667
470.13,BH1750,20,259.4117,19.16667
470.65,BH1750,20,264.7059,19.16667
471.17,BH1750,20,270.0,19.16667
471.72,BH1750,20,275.2941,19.16667
472.23,BH1750,20,280.5882,19.16667
472.75,BH1750,20,285.8824,19.16667
473.27,BH1750,20,291.1764,19.16667
473.78,BH1750,20,296.4706,19.16667
474.30,BH1750,20,301.7647,20.0
474.81,BH1750,20,307.0588,20.0
475.33,BH1750,20,312.3529,20.83333
475.88,BH1750,20,317.647,21.66667
476.40,BH1750,20,322.9412,23.33333
476.91,BH1750,20,328.2353,25.0
477.43,BH1750,20,333.5294,29.16667
477.95,BH1750,20,338.8235,28.33333
478.46,BH1750,20,344.1176,31.66667
478.98,BH1750,20,349.4117,37.5
479.53,BH1750,20,354.7059,42.5
480.05,BH1750,25,0.0,55.83333
480.58,BH1750,25,5.538462,34.16667
481.11,BH1750,25,11.07692,53.33333
481.64,BH1750,25,16.61539,58.33333
482.17,BH1750,25,22.15385,64.16667
482.70,BH1750,25,27.69231,70.0
483.24,BH1750,25,33.23077,76.66667
483.80,BH1750,25,38.76923,119.1667
484.34,BH1750,25,44.30769,79.16667
484.87,BH1750,25,49.84615,65.83333
485.41,BH1750,25,55.38462,57.5
485.94,BH1750,25,60.92308,50.0
486.47,BH1750,25,66.46154,44.16667
487.00,BH1750,25,72.0,38.33333
487.53,BH1750,25,77.53847,34.16667
488.10,BH1750,25,83.07693,30.83333
488.63,BH1750,25,88.61539,27.5
489.16,BH1750,25,94.15385,25.0
489.70,BH1750,25,99.69231,23.33333
490.23,BH1750,25,105.2308,21.66667
490.76,BH1750,25,110.7692,20.0
491.29,BH1750,25,116.3077,19.16667
491.86,BH1750,25,121.8462,18.33333
492.39,BH1750,25,127.3846,17.5
492.92,BH1750,25,132.9231,16.66667
493.46,BH1750,25,138.4615,15.83333
493.99,BH1750,25,144.0,15.83333
494.52,BH1750,25,149.5385,15.83333
495.05,BH1750,25,155.0769,15.0
495.58,BH1750,25,160.6154,17.5
496.15,BH1750,25,166.1539,37.5
496.69,BH1750,25,171.6923,15.83333
497.22,BH1750,25,177.2308,20.0
497.75,BH1750,25,182.7692,41.66667
498.28,BH1750,25,188.3077,49.16667
